,Film Name,Year Nominated,Won,Description,Genre,Cast,Studios,Set,able,absolutely,act,acted,acting,action,actor,actors,actually,adam,age,almost,along,already,also,although,always,amazing,america,american,anderson,another,anyone,anything,around,art,attention,audience,award,awards,away,back,bad,bale,based,beautiful,beautifully,beginning,behind,believe,best,better,big,biopic,birdman,bit,black,book,boring,boy,boyhood,bradley,brilliant,call,came,camera,cant,care,cast,certainly,character,characters,child,chris,christian,cinema,cinematic,cinematography,close,com,come,comedy,comes,coming,compelling,completely,cooper,could,couple,course,cried,da,damn,damon,dark,david,davis,day,definitely,denzel,der,deserves,design,despite,di,dialogue,die,different,directed,directing,direction,director,done,drama,driver,dunkirk,easily,editing,either,else,em,emma,emotional,emotionally,end,ending,enjoy,enjoyable,enjoyed,enough,entertaining,entire,especially,even,events,ever,every,everyone,everything,exactly,excellent,expect,expectations,expected,expecting,experience,extremely,eyes,face,fact,family,fan,fantastic,far,favorite,favourite,feel,feeling,feels,felt,film,filme,filmmaking,films,final,finally,find,fine,first,found,fuck,fucking,full,fun,funny,gaga,game,gary,gave,genre,gerwig,get,gets,getting,give,given,gives,glad,go,god,goes,going,gon,good,gorgeous,got,great,greatest,greta,guess,guy,half,hanks,hard,hate,hawking,heard,heart,help,high,historia,historical,history,hollywood,home,honestly,hope,horror,hour,hours,however,human,humor,hype,idea,important,impressive,incredible,incredibly,instead,intense,interesting,job,keep,kind,king,knew,know,lady,land,last,lead,leads,least,lee,left,less,let,level,life,like,liked,line,literally,little,live,long,look,looking,looks,lost,lot,love,loved,lovely,mad,made,main,mais,make,makes,making,man,many,mark,martin,marvel,masterpiece,matt,matter,max,may,maybe,mckay,mean,men,message,michael,might,mind,minutes,modern,moment,moments,mostly,movie,movies,moving,much,music,musical,must,na,name,nao,narrative,need,needed,never,new,next,nice,nolan,nominated,nothing,often,oh,old,oldman,one,original,oscar,oscars,outstanding,overall,pacing,part,particularly,parts,past,pelicula,people,perfect,perfectly,performance,performances,perhaps,period,person,personal,phenomenal,picture,piece,place,play,played,playing,plays,plot,point,power,powerful,pretty,probably,production,put,queen,quite,rather,read,real,really,reason,redmayne,relationship,rest,review,right,role,ronan,room,ryan,sad,said,sam,saoirse,saw,say,saying,scene,scenes,score,screen,screenplay,script,second,see,seeing,seem,seems,seen,selma,sense,set,shit,short,shot,shots,show,shows,si,simple,simply,since,single,slow,small,sniper,solid,someone,something,sometimes,sound,soundtrack,space,special,spielberg,spotlight,star,stars,start,stephen,still,stone,stories,story,strong,stuff,stunning,style,subject,supporting,sure,surprised,take,takes,tale,tarantino,technical,tell,tension,thats,theater,theres,thing,things,think,thinking,third,though,thought,three,throughout,time,times,together,told,tom,tone,took,top,true,truly,trying,two,um,uma,und,understand,unique,us,use,used,viewing,viola,want,wanted,war,washington,watch,watched,watching,water,way,ways,weird,went,wes,white,whole,win,wish,without,women,wonderful,words,work,works,world,worth,would,wow,writing,written,wrong,year,years,yes,yet,young
0,Birdman or (The Unexpected Virtue of Ignorance),2015,1,A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches his attempts to become more altruistic rebuild his career and reconnect with friends and family prove more difficult than expected.,Drama Comedy,Michael Keaton Emma Stone Zach Galifianakis Edward Norton Andrea Riseborough Naomi Watts Amy Ryan Lindsay Duncan Merritt Wever Jeremy Shamos Damian Young Kenny Chin Jamahl Garrison-Lowe Katherine OSullivan Keenan Shimizu Akira Ito Natalie Gold Michael Siberry Clark Middleton William Youmans Paula Pell David Fierro Hudson Flynn Warren Kelley Joel Marsh Garland Brent Bateman Donna Lynne Champlin Valentino Musumeci Taylor Schwencke Craig muMs Grant Kyle Knauf Dave Neal Kelly Southerland Roberta Colindrez Catherine Peppers Frank Ridley Janis Corsair Rakesh G. Shah Bill Camp Malachi Weir Jackie Hoffman Stephen Adly Guirgis Glenn Wein Ebrahim Jaffer Rain Noe Susan Blackwell Anna Hardwick Dusan Dukic Helena-Alexis Seymour Ian Finlay Lynn Marocola Paugh Shadow,TSG Entertainment Worldview Entertainment New Regency Pictures M Productions Le Grisbi Productions,Train,0.005266748486971376,0.01880981602489777,0.006771533768963198,0.010533496973942753,0.08502036843253793,0.00579919630754234,0.07115308354218168,0.05417227015170559,0.030095705639836438,0.001366156563687559,0.0024378485556446,0.015047852819918219,0.00902871169195093,0.010533496973942753,0.03761963204979554,0.00827631905095502,0.02332417187087324,0.04664834374174648,0.0009130842223674932,0.003985511926304737,0.0,0.020314601306889595,0.006019141127967287,0.027086135075852794,0.02482895715286506,0.045895951100750565,0.00827631905095502,0.012790674896930485,0.009971034656661272,0.006903023993073188,0.014295460178922307,0.014295460178922307,0.012038282255934575,0.0021607228242967944,0.0037619632049795547,0.01687405864973446,0.005369018661279147,0.0037619632049795547,0.006019141127967287,0.014295460178922307,0.08351558315054611,0.027838527716848704,0.021066993947885505,0.0,0.6625137868094019,0.027838527716848704,0.01172853025420577,0.004142283076815957,0.007523926409959109,0.0022571779229877327,0.011474427905614997,0.0017396720236690542,0.03385766884481599,0.0030680106635880837,0.012790674896930485,0.05191509222871785,0.029343312998840528,0.0023010079976910625,0.05718184071568923,0.01655263810191004,0.0346100614858119,0.03160049092182826,0.0,0.0031011697945088116,0.0,0.036867239408799636,0.00902871169195093,0.05417227015170559,0.004514355845975465,0.01580024546091413,0.013543067537926397,0.026479442448657305,0.011285889614938665,0.005266748486971376,0.003127608067788205,0.01805742338390186,0.0016877622948810954,0.02482895715286506,0.006771533768963198,0.00827631905095502,0.0,0.01580024546091413,0.006771533768963198,0.0,0.013814475148652732,0.0018995871656831123,0.0,0.015047852819918219,0.011285889614938665,0.0,0.013255305845811062,0.013543067537926397,0.0007670026658970209,0.010533496973942753,0.007523926409959109,0.012790674896930485,0.020314601306889595,0.011285889614938665,0.00827631905095502,0.01730503074290595,0.01580024546091413,0.026333742434856883,0.015047852819918219,0.013543067537926397,0.0,0.0,0.006019141127967287,0.011505039988455314,0.009971034656661272,0.014295460178922307,0.01655263810191004,0.10772581899339867,0.009971034656661272,0.0048756971112892,0.02257177922987733,0.013543067537926397,0.009781104332946843,0.00827631905095502,0.019562208665893685,0.01730503074290595,0.013292334288099871,0.01805742338390186,0.02482895715286506,0.06244858920266061,0.0024378485556446,0.02482895715286506,0.05718184071568923,0.030095705639836438,0.038372024690791456,0.011505039988455314,0.01805742338390186,0.0037619632049795547,0.004514355845975465,0.005266748486971376,0.006019141127967287,0.02332417187087324,0.0037619632049795547,0.007523926409959109,0.0037619632049795547,0.00902871169195093,0.005369018661279147,0.007523926409959109,0.02257177922987733,0.01580024546091413,0.021066993947885505,0.006019141127967287,0.03761963204979554,0.013543067537926397,0.012790674896930485,0.03235288356282417,0.3852250321899064,0.02407656451186915,0.009971034656661272,0.06846773033062789,0.010533496973942753,0.01730503074290595,0.01805742338390186,0.00827631905095502,0.036867239408799636,0.020314601306889595,0.006019141127967287,0.01880981602489777,0.01655263810191004,0.01798374638978218,0.02789858348413315,0.0,0.00625521613557641,0.0,0.007523926409959109,0.005473314118629359,0.0,0.04965791430573012,0.007523926409959109,0.012038282255934575,0.021066993947885505,0.007523926409959109,0.012038282255934575,0.004514355845975465,0.01880981602489777,0.0022571779229877327,0.0037619632049795547,0.036867239408799636,0.003835013329485105,0.06696294504863608,0.0025339131777215762,0.015047852819918219,0.12865914161030076,0.006771533768963198,0.0,0.00827631905095502,0.005266748486971376,0.005266748486971376,0.0,0.014295460178922307,0.009971034656661272,0.0,0.010533496973942753,0.0007523926409959109,0.006019141127967287,0.010533496973942753,0.00920403199076425,0.0,0.0007523926409959109,0.026333742434856883,0.005266748486971376,0.00827631905095502,0.004602015995382125,0.002100523239988365,0.010533496973942753,0.006019141127967287,0.012790674896930485,0.00625521613557641,0.011860635360854233,0.005473314118629359,0.013543067537926397,0.006019141127967287,0.01805742338390186,0.015047852819918219,0.006771533768963198,0.012790674896930485,0.006903023993073188,0.029343312998840528,0.011285889614938665,0.007523926409959109,0.015047852819918219,0.002100523239988365,0.011285889614938665,0.035362454126807816,0.0,0.0018995871656831123,0.01655263810191004,0.00827631905095502,0.0024378485556446,0.012790674896930485,0.0014713124206219227,0.015047852819918219,0.004514355845975465,0.014295460178922307,0.012790674896930485,0.036867239408799636,0.14822135027619446,0.030848098280832348,0.007523926409959109,0.004602015995382125,0.04062920261377919,0.00827631905095502,0.06244858920266061,0.02558134979386097,0.012038282255934575,0.009781104332946843,0.006019141127967287,0.03160049092182826,0.04965791430573012,0.042886380536766924,0.0009130842223674932,0.0008780829049447851,0.03761963204979554,0.00902871169195093,0.005266748486971376,0.038372024690791456,0.02482895715286506,0.01730503074290595,0.030095705639836438,0.035362454126807816,0.0033785509036287683,0.0016877622948810954,0.009850795012835617,0.010533496973942753,0.0015935904671985817,0.006019141127967287,0.0,0.020314601306889595,0.01580024546091413,0.0,0.010533496973942753,0.003909510084735257,0.003985511926304737,0.1904487035814886,0.013543067537926397,0.01580024546091413,0.010533496973942753,0.009781104332946843,0.014295460178922307,0.021819386588881415,0.013543067537926397,0.21593668796582643,0.04514355845975466,0.00920403199076425,0.06545815976664425,0.00902871169195093,0.002634248714834355,0.012790674896930485,0.00827631905095502,0.0030095705639836437,0.00827631905095502,0.00827631905095502,0.020314601306889595,0.0030095705639836437,0.03761963204979554,0.027086135075852794,0.004514355845975465,0.006019141127967287,0.0,0.0023913071557828416,0.01580024546091413,0.007523926409959109,0.009781104332946843,0.006019141127967287,0.0,0.15499288404515765,0.0184080639815285,0.030848098280832348,0.008600922186417564,0.006019141127967287,0.009781104332946843,0.006019141127967287,0.00902871169195093,0.005266748486971376,0.005266748486971376,0.012790674896930485,0.028590920357844614,0.0346100614858119,0.021066993947885505,0.011285889614938665,0.053419877510709673,0.08652515371452976,0.007523926409959109,0.0032504647408594664,0.005266748486971376,0.007523926409959109,0.004514355845975465,0.01655263810191004,0.011285889614938665,0.010533496973942753,0.03912441733178737,0.010533496973942753,0.011285889614938665,0.01730503074290595,0.010533496973942753,0.02257177922987733,0.0023010079976910625,0.004514355845975465,0.021066993947885505,0.01580024546091413,0.013550740549436103,0.013543067537926397,0.0,0.019562208665893685,0.014295460178922307,0.005266748486971376,0.03160049092182826,0.11361128879038256,0.006771533768963198,0.007543050288547969,0.0008611744935795342,0.00827631905095502,0.028590920357844614,0.01655263810191004,0.028590920357844614,0.0,0.0023913071557828416,0.0012739114787762777,0.0023010079976910625,0.02332417187087324,0.0066706751149761675,0.0,0.01730503074290595,0.047400736382742385,0.006019141127967287,0.028590920357844614,0.011285889614938665,0.036049125297159985,0.009781104332946843,0.00920403199076425,0.021819386588881415,0.019562208665893685,0.06545815976664425,0.011285889614938665,0.011285889614938665,0.01730503074290595,0.05266748486971377,0.0019211205805055186,0.00902871169195093,0.007523926409959109,0.006019141127967287,0.00843702932486723,0.05567705543369741,0.012753638164175156,0.01655263810191004,0.0015047852819918218,0.00827631905095502,0.005369018661279147,0.014295460178922307,0.01805742338390186,0.02558134979386097,0.0037619632049795547,0.004691412101682307,0.0,0.007523926409959109,0.010533496973942753,0.038372024690791456,0.01730503074290595,0.004514355845975465,0.019130457246262732,0.0045654211118374656,0.007523926409959109,0.0,0.0013341350229952335,0.026333742434856883,0.01880981602489777,0.014295460178922307,0.0,0.045895951100750565,0.10109558571287935,0.0015047852819918218,0.06320098184365652,0.00827631905095502,0.006771533768963198,0.006903023993073188,0.01880981602489777,0.004063080926074333,0.008768126237870419,0.036867239408799636,0.0007523926409959109,0.05718184071568923,0.02407656451186915,0.005266748486971376,0.0,0.03331726359380953,0.009781104332946843,0.004142283076815957,0.02482895715286506,0.029343312998840528,0.01805742338390186,0.03160049092182826,0.02482895715286506,0.05191509222871785,0.00843702932486723,0.006136021327176167,0.03611484676780372,0.028590920357844614,0.006771533768963198,0.014295460178922307,0.07975361994556655,0.02407656451186915,0.009781104332946843,0.00902871169195093,0.0,0.006136021327176167,0.009781104332946843,0.02407656451186915,0.007523926409959109,0.01730503074290595,0.027838527716848704,0.01880981602489777,0.021819386588881415,0.01730503074290595,0.011376626593008133,0.00827631905095502,0.021111354457570387,0.014295460178922307,0.010533496973942753,0.006136021327176167,0.01251043227115282,0.0,0.014295460178922307,0.015047852819918219,0.0008126161852148666,0.0,0.04890552166473421,0.009781104332946843,0.021819386588881415,0.0,0.05943901863867696,0.007523926409959109,0.01687405864973446,0.015047852819918219,0.0,0.0022571779229877327,0.02558134979386097,0.00767002665897021,0.006771533768963198,0.021066993947885505,0.0016892754518143841,0.011285889614938665,0.013806047986146376,0.05718184071568923,0.011505039988455314,0.026333742434856883,0.006019141127967287,0.038372024690791456,0.012790674896930485,0.01655263810191004,0.007523926409959109,0.00902871169195093,0.03987680997278328,0.019562208665893685,0.009781104332946843,0.02558134979386097,0.0
1,American Sniper,2015,0,U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States Kyle serves four tours of duty in Iraq. However when he finally returns home he finds that he cannot leave the war behind.,Action War,Bradley Cooper Sienna Miller Kyle Gallner Cole Konis Ben Reed Elise Robertson Keir ODonnell Luke Sunshine Kevin Lacz Troy Vincent Brandon Salgado Telis Chance Kelly Marnette Patterson Billy Miller Leonard Roberts Reynaldo Gallegos Jake McDorman Cory Hardrict Eric Ladin Brando Eaton James Ryen Luke Grimes Sammy Sheik Evan Gamble Tim Griffin Brian Hallisay Navid Negahban Fehd Benchemsi Eric Close Zack Duhame Mido Hamada Kathe Mazur Sam Jaeger Assaf Cohen Fahim Fazli Hector Bucio Jonathan Groff Melissa Hayden Pamela Denise Weaver James D. Dever Owain Yeoman Greg Duke Max Charles Robert Clotworthy Anthony Jennings Vincent Selhorst-Jones Jason Hall Jason Walsh Jonathan Kowalsky Shane Habberstad Kevin Ryan Benjamin Mathes Luis Jose Lopez Had Mhidi Senhaji Ryan Sadaghiani Ayman Samman Salah Salea Aidan McGraw Ferguson Reid Mark Thomason Amie Farrell Quay Terry Tami Goveia Leon Farmer Paul Meixner Victoria Reina Sigloch Joel Lambert Tony Nevada Brett Edwards Nick Salter Ricky Ryba Jet Jurgensmeyer Madeleine McGraw Elizabeth Schmidt Bryan Anderson Jacob Schick Wade White Erik Audé Amber Alexander Belle Angel Emerson Brooks Clint Eastwood E.R. Ruiz,Warner Bros. Pictures Village Roadshow Pictures RatPac Entertainment Mad Chance 22nd & Indiana Pictures Malpaso Productions,Train,0.0032637307714262933,0.0043516410285683906,0.003807685899997342,0.006527461542852587,0.014686788471418319,0.03473891902966719,0.013001657042650775,0.0043516410285683906,0.016318653857131465,0.0,0.002937473849573911,0.01414283334284727,0.003807685899997342,0.009247237185707831,0.036988948742831325,0.010335147442849928,0.010335147442849928,0.011423057699992026,0.01980389567274377,0.20746036904161494,0.0,0.018494474371415662,0.0043516410285683906,0.015774698728560417,0.011423057699992026,0.0010879102571420976,0.003807685899997342,0.010335147442849928,0.002772588479800261,0.008317765439400784,0.012510967957134123,0.024477980785697198,0.03970872438568657,0.0,0.018494474371415662,0.0038816238717203654,0.0005545176959600522,0.0032637307714262933,0.007071416671423635,0.00979119231427888,0.07778558338565998,0.02991753207140769,0.010335147442849928,0.019788938407499842,0.0038941111680340173,0.020670294885699856,0.004522315493095922,0.008984203197327722,0.006527461542852587,0.0010879102571420976,0.0011850905586469783,0.316946862411561,0.00489559615713944,0.007208730047480679,0.0059835064142815374,0.0016318653857131467,0.016318653857131465,0.004436141567680418,0.0059835064142815374,0.010335147442849928,0.036444993614260277,0.011967012828563075,0.002589321284056091,0.28810262119215657,0.0011850905586469783,0.0021758205142841953,0.0032637307714262933,0.007615371799994684,0.0043516410285683906,0.007615371799994684,0.014686788471418319,0.0013202597115162514,0.009247237185707831,0.0021758205142841953,0.003957026056458932,0.007615371799994684,0.35629741251736413,0.027741711557123492,0.0032637307714262933,0.002719775642855244,0.0,0.009247237185707831,0.002719775642855244,0.0,0.0070499372389773865,0.0020600085473457346,0.0,0.006527461542852587,0.013598878214276222,0.0,0.0,0.0059835064142815374,0.0005545176959600522,0.010879102571420976,0.008703282057136781,0.009247237185707831,0.005439551285710488,0.00979119231427888,0.018494474371415662,0.007071416671423635,0.020126339757128808,0.024477980785697198,0.016318653857131465,0.016862608985702514,0.0,0.0,0.003807685899997342,0.005545176959600522,0.008872283135360835,0.005439551285710488,0.010335147442849928,0.0012980370560113392,0.01219938931112115,0.00528745292923304,0.024477980785697198,0.006527461542852587,0.0059835064142815374,0.0021758205142841953,0.0059835064142815374,0.021214250014270904,0.005652894366369903,0.0010879102571420976,0.00979119231427888,0.036988948742831325,0.008812421548721734,0.020126339757128808,0.01903842949998671,0.005439551285710488,0.013598878214276222,0.005545176959600522,0.00979119231427888,0.0059835064142815374,0.003807685899997342,0.006527461542852587,0.003807685899997342,0.005439551285710488,0.007071416671423635,0.003807685899997342,0.0010879102571420976,0.013598878214276222,0.014417460094961358,0.008703282057136781,0.009247237185707831,0.010879102571420976,0.0021758205142841953,0.0016318653857131467,0.026653801299981395,0.007071416671423635,0.015774698728560417,0.020126339757128808,0.278505025828377,0.013054923085705173,0.004990659263640469,0.040796634642828664,0.007071416671423635,0.0021758205142841953,0.008703282057136781,0.00979119231427888,0.025021935914268247,0.017406564114273562,0.003807685899997342,0.003807685899997342,0.009247237185707831,0.0028264471831849513,0.0005762788028933748,0.0,0.0028264471831849513,0.0013889069821126105,0.0043516410285683906,0.005087604929732912,0.0,0.026109846171410347,0.009247237185707831,0.009247237185707831,0.008159326928565733,0.009247237185707831,0.015230743599989369,0.0010879102571420976,0.011423057699992026,0.006527461542852587,0.007071416671423635,0.024477980785697198,0.0011090353919201044,0.10552729494278348,0.0,0.016862608985702514,0.06418670517138376,0.005439551285710488,0.0,0.007615371799994684,0.012510967957134123,0.010879102571420976,0.0,0.013054923085705173,0.005545176959600522,0.0038783449721745363,0.007071416671423635,0.006527461542852587,0.008159326928565733,0.0032637307714262933,0.008317765439400784,0.0023252175629163087,0.024477980785697198,0.008703282057136781,0.0233900705285551,0.007071416671423635,0.0,0.0,0.003807685899997342,0.005439551285710488,0.017406564114273562,0.005087604929732912,0.0,0.0033917366198219414,0.007071416671423635,0.005439551285710488,0.008703282057136781,0.006527461542852587,0.008159326928565733,0.012510967957134123,0.0127539070070812,0.01958238462855776,0.027197756428552444,0.003807685899997342,0.009247237185707831,0.000759304601625255,0.005439551285710488,0.021214250014270904,0.000843155654490006,0.0,0.020126339757128808,0.007615371799994684,0.002937473849573911,0.007615371799994684,0.0,0.009247237185707831,0.011967012828563075,0.008703282057136781,0.005439551285710488,0.05439551285710489,0.0723460320999495,0.01414283334284727,0.006527461542852587,0.0011090353919201044,0.025565891042839295,0.003807685899997342,0.014686788471418319,0.011423057699992026,0.0059835064142815374,0.006527461542852587,0.005439551285710488,0.021214250014270904,0.009247237185707831,0.007071416671423635,0.0,0.0006348250546723204,0.036444993614260277,0.008159326928565733,0.006527461542852587,0.02393402565712615,0.015230743599989369,0.007615371799994684,0.029373576942836637,0.031005442328549786,0.0012212905808957851,0.001220196618210151,0.0,0.0021758205142841953,0.0,0.00979119231427888,0.0,0.010335147442849928,0.013054923085705173,0.0,0.006527461542852587,0.006783473239643883,0.004033951620253624,0.0007913111933804146,0.014686788471418319,0.0059835064142815374,0.010335147442849928,0.008159326928565733,0.0021758205142841953,0.01903842949998671,0.0059835064142815374,0.1969117565427197,0.024477980785697198,0.002772588479800261,0.05330760259996279,0.0016318653857131467,0.001904475164016961,0.007615371799994684,0.007615371799994684,0.003807685899997342,0.010879102571420976,0.0059835064142815374,0.0043516410285683906,0.0016318653857131467,0.026653801299981395,0.009247237185707831,0.0032637307714262933,0.002719775642855244,0.0,0.012678133663654246,0.020126339757128808,0.008159326928565733,0.006527461542852587,0.007615371799994684,0.0,0.09247237185707831,0.0011090353919201044,0.031549397457120834,0.006218183803006892,0.0016318653857131467,0.009247237185707831,0.003807685899997342,0.018494474371415662,0.00489559615713944,0.003807685899997342,0.0059835064142815374,0.01414283334284727,0.03916476925711552,0.005439551285710488,0.0016318653857131467,0.055483423114246984,0.011423057699992026,0.010335147442849928,0.0011749895398295645,0.005439551285710488,0.006527461542852587,0.0032637307714262933,0.027197756428552444,0.012510967957134123,0.007071416671423635,0.0016318653857131467,0.0032637307714262933,0.006527461542852587,0.005439551285710488,0.0021758205142841953,0.015230743599989369,0.0016635530878801566,0.007615371799994684,0.026653801299981395,0.012510967957134123,0.0017288364086801243,0.00979119231427888,0.0,0.01903842949998671,0.013054923085705173,0.0059835064142815374,0.04134058977139971,0.08648886544279677,0.0043516410285683906,0.0,0.0018678024884338652,0.006527461542852587,0.016318653857131465,0.017950519242844614,0.016862608985702514,0.0,0.0017288364086801243,0.00460498046145597,0.0066542123515206265,0.013598878214276222,0.0009645357336349273,0.0,0.016862608985702514,0.03263730771426293,0.009247237185707831,0.027197756428552444,0.043516410285683906,0.002218070783840209,0.00489559615713944,0.004990659263640469,0.011967012828563075,0.00979119231427888,0.03862081412854447,0.00979119231427888,0.008703282057136781,0.013054923085705173,0.02393402565712615,0.0069445349105630525,0.0043516410285683906,0.005439551285710488,0.0059835064142815374,0.0038816238717203654,0.008703282057136781,0.0011525576057867496,0.013054923085705173,0.010335147442849928,0.005439551285710488,0.004436141567680418,0.0043516410285683906,0.021214250014270904,0.0032637307714262933,0.0021758205142841953,0.002261157746547961,0.5920478469771396,0.015230743599989369,0.007071416671423635,0.014686788471418319,0.0032637307714262933,0.003807685899997342,0.0005762788028933748,0.0006601298557581257,0.0043516410285683906,0.0023701811172939565,0.0009645357336349273,0.0059835064142815374,0.007071416671423635,0.006527461542852587,0.002515451288980643,0.022302160271413005,0.0,0.003807685899997342,0.08376908979994152,0.008703282057136781,0.002719775642855244,0.0005545176959600522,0.0021758205142841953,0.013512379708039993,0.005186509226040373,0.013598878214276222,0.002719775642855244,0.017406564114273562,0.00979119231427888,0.0043516410285683906,0.0,0.0011749895398295645,0.011423057699992026,0.007786309437684025,0.02828566668569454,0.007071416671423635,0.016318653857131465,0.016318653857131465,0.015774698728560417,0.049499916699965445,0.004990659263640469,0.0038816238717203654,0.021758205142841953,0.025021935914268247,0.002719775642855244,0.007615371799994684,0.034269173099976076,0.021214250014270904,0.006527461542852587,0.010879102571420976,0.0,0.004990659263640469,0.005439551285710488,0.003807685899997342,0.027197756428552444,0.009247237185707831,0.014686788471418319,0.01903842949998671,0.01903842949998671,0.005439551285710488,0.0017624843097443466,0.014686788471418319,0.0016958683099109707,0.05276364747139174,0.0032637307714262933,0.002218070783840209,0.0028264471831849513,0.0,0.010879102571420976,0.009247237185707831,0.20268569562059985,0.0012980370560113392,0.016862608985702514,0.009247237185707831,0.009247237185707831,0.0,0.031549397457120834,0.005439551285710488,0.004990659263640469,0.009247237185707831,0.0,0.007071416671423635,0.008703282057136781,0.004436141567680418,0.007615371799994684,0.015774698728560417,0.0036638717426873556,0.0016318653857131467,0.002772588479800261,0.011967012828563075,0.002218070783840209,0.010879102571420976,0.005439551285710488,0.03535708335711817,0.002719775642855244,0.00489559615713944,0.008159326928565733,0.009247237185707831,0.015230743599989369,0.01958238462855776,0.003807685899997342,0.013054923085705173,0.0011525576057867496
